id_cliente,Churn,cliente.genero,cliente.idoso,cliente.parceiro,cliente.dependentes,cliente.tempo_servico,telefone.servico_telefone,telefone.varias_linhas,internet.servico_internet,internet.seguranca_online,internet.backup_online,internet.protecao_dispositivo,internet.suporte_tecnico,internet.tv_streaming,internet.filmes_streaming,conta.contrato,conta.faturamente_eletronico,conta.metodo_pagamento,conta.cobranca.mensal,conta.cobranca.Total 
6480-YAGIY,nao,masculino,0,nao,nao,45.0,sim,nao,fibra otica,sim,sim,sim,sim,sim,sim,um ano,nao,cartao de credito (automatico),112.2,5031.85
6481-ESCNL,nao,feminino,0,nao,nao,29.0,sim,sim,fibra otica,nao,nao,sim,nao,sim,sim,mes a mes,nao,transferencia bancaria (automatica),100.55,2878.75
6481-LXPWL,nao,masculino,0,sim,sim,56.0,nao,sem servico de telefone,DSL,nao,sim,sim,nao,nao,nao,um ano,sim,cartao de credito (automatico),36.1,1971.5
6481-OGDOO,sim,masculino,0,sim,nao,67.0,sim,nao,fibra otica,sim,sim,nao,nao,nao,sim,um ano,sim,cartao de credito (automatico),90.6,6056.15
6483-OATDN,nao,masculino,0,sim,sim,8.0,sim,nao,DSL,sim,nao,nao,nao,nao,nao,mes a mes,sim,cartao de credito (automatico),51.3,411.6
6484-LATFU,nao,masculino,0,nao,nao,68.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cheque pelo correio,24.55,1657.4
6485-QXWWE,nao,feminino,0,nao,sim,62.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,transferencia bancaria (automatica),26.0,1638.7
6486-LHTMA,nao,feminino,1,sim,nao,31.0,sim,sim,fibra otica,nao,nao,sim,nao,sim,nao,um ano,sim,cheque eletronico,90.7,2835.5
6490-FGZAT,nao,masculino,0,nao,nao,6.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,cheque pelo correio,20.65,109.3
6496-JDSSB,nao,feminino,0,nao,nao,8.0,sim,nao,fibra otica,nao,nao,nao,nao,sim,nao,mes a mes,sim,transferencia bancaria (automatica),80.0,624.6
6496-SLWHQ,sim,masculino,1,nao,nao,3.0,sim,sim,fibra otica,nao,sim,sim,nao,sim,sim,mes a mes,sim,cheque eletronico,105.0,294.45
6497-TILVL,nao,feminino,0,sim,sim,7.0,sim,nao,DSL,sim,nao,nao,nao,nao,nao,mes a mes,nao,cheque pelo correio,50.7,350.35
6500-JVEGC,nao,masculino,0,nao,nao,68.0,sim,sim,fibra otica,sim,sim,sim,nao,sim,nao,um ano,nao,transferencia bancaria (automatica),101.35,7110.75
6502-HCJTI,sim,masculino,1,sim,nao,7.0,sim,sim,fibra otica,sim,sim,nao,nao,nao,sim,mes a mes,sim,cartao de credito (automatico),94.7,673.1
6502-KUGLL,nao,feminino,0,sim,sim,14.0,sim,nao,DSL,sim,sim,nao,sim,nao,nao,mes a mes,nao,transferencia bancaria (automatica),59.45,780.85
6502-MJQAE,sim,masculino,0,nao,nao,1.0,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mes a mes,sim,cheque eletronico,69.6,69.6
6504-VBLFL,nao,masculino,0,sim,nao,55.0,sim,nao,DSL,sim,sim,sim,nao,nao,nao,dois anos,nao,cheque eletronico,58.6,3068.6
6505-OZNPG,nao,feminino,0,nao,nao,6.0,nao,sem servico de telefone,DSL,sim,sim,sim,sim,sim,sim,dois anos,sim,cheque pelo correio,63.4,348.8
6506-EYCNH,nao,feminino,0,sim,sim,28.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,sim,transferencia bancaria (automatica),19.55,543.8
6507-DTJZV,nao,masculino,0,nao,sim,13.0,sim,nao,DSL,nao,nao,nao,nao,sim,sim,mes a mes,nao,cartao de credito (automatico),66.4,831.75
6507-ZJSUR,nao,masculino,1,sim,nao,23.0,sim,nao,fibra otica,nao,nao,nao,nao,sim,sim,mes a mes,sim,cheque eletronico,90.45,2117.25
6508-NJYRO,nao,masculino,0,sim,nao,15.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,nao,cheque pelo correio,18.8,294.95
6509-TSGWN,nao,feminino,0,sim,sim,37.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,cheque pelo correio,26.45,911.6
6510-UPNKS,nao,feminino,0,nao,nao,23.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,nao,cartao de credito (automatico),24.8,615.35
6513-EECDB,sim,masculino,1,sim,nao,1.0,sim,sim,fibra otica,nao,nao,nao,nao,nao,nao,mes a mes,sim,cheque eletronico,73.55,73.55
6516-NKQBO,nao,masculino,0,sim,sim,38.0,sim,nao,DSL,sim,nao,sim,sim,sim,sim,dois anos,nao,cartao de credito (automatico),81.0,3084.9
6518-KZXCB,nao,masculino,0,nao,nao,22.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cheque pelo correio,25.25,566.5
6518-LGAOV,sim,feminino,0,sim,nao,38.0,sim,sim,fibra otica,nao,nao,sim,sim,sim,sim,mes a mes,sim,cheque eletronico,105.0,4026.4
6518-PPLMZ,nao,masculino,0,sim,sim,53.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,sim,cheque pelo correio,19.4,1110.35
6519-CFDBX,nao,feminino,0,nao,nao,2.0,sim,nao,DSL,nao,nao,nao,nao,nao,nao,mes a mes,sim,cheque eletronico,45.4,80.95
6519-ZHPXP,nao,feminino,0,sim,sim,72.0,sim,nao,fibra otica,sim,sim,sim,sim,sim,sim,dois anos,sim,transferencia bancaria (automatica),108.3,7679.65
6521-YYTYI,sim,masculino,0,nao,sim,1.0,sim,sim,fibra otica,nao,nao,nao,nao,sim,sim,mes a mes,sim,cheque eletronico,93.3,93.3
6522-OIQSX,nao,feminino,0,sim,sim,69.0,nao,sem servico de telefone,DSL,nao,sim,sim,nao,sim,sim,dois anos,sim,cartao de credito (automatico),54.95,3772.5
6522-YRBXD,nao,masculino,1,sim,nao,35.0,sim,sim,fibra otica,sim,sim,nao,nao,nao,sim,mes a mes,sim,cheque eletronico,94.55,3365.4
6527-PZFPV,nao,masculino,0,sim,sim,24.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,sim,cartao de credito (automatico),20.8,469.65
6532-YLWSI,sim,feminino,0,sim,nao,53.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,nao,transferencia bancaria (automatica),20.8,1021.8
6537-OTKMY,nao,masculino,0,nao,nao,15.0,nao,sem servico de telefone,DSL,nao,nao,sim,nao,sim,sim,um ano,nao,cheque eletronico,50.75,688.2
6537-QLGEX,nao,feminino,0,nao,nao,16.0,nao,sem servico de telefone,DSL,sim,nao,nao,nao,sim,nao,mes a mes,sim,cheque eletronico,38.9,664.4
6538-POCHL,nao,masculino,0,nao,nao,33.0,sim,nao,fibra otica,nao,sim,sim,nao,nao,nao,mes a mes,sim,cartao de credito (automatico),79.0,2576.8
6542-LWGXJ,nao,masculino,0,sim,nao,3.0,nao,sem servico de telefone,DSL,nao,nao,nao,nao,nao,nao,mes a mes,nao,cheque pelo correio,25.0,78.25
6543-CPZMK,sim,masculino,0,sim,sim,9.0,nao,sem servico de telefone,DSL,nao,sim,nao,nao,nao,nao,mes a mes,sim,cheque eletronico,29.95,248.95
6543-JXSOO,nao,feminino,0,sim,sim,23.0,sim,nao,DSL,sim,sim,nao,sim,nao,nao,um ano,sim,cheque pelo correio,57.75,1282.85
6543-XRMYR,sim,feminino,1,nao,nao,30.0,sim,sim,fibra otica,nao,sim,nao,nao,sim,sim,mes a mes,sim,cheque eletronico,99.7,2967.35
6546-OPBBH,nao,masculino,0,sim,sim,51.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,sim,cheque pelo correio,23.95,1216.35
6549-BTYPG,nao,feminino,0,sim,nao,60.0,nao,sem servico de telefone,DSL,nao,sim,sim,sim,sim,sim,dois anos,nao,cartao de credito (automatico),60.8,3603.45
6549-NNDYT,nao,feminino,0,nao,nao,13.0,nao,sem servico de telefone,DSL,sim,nao,nao,nao,nao,nao,mes a mes,sim,transferencia bancaria (automatica),30.85,394.1
6549-YMFAW,nao,masculino,1,sim,nao,9.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,sim,cheque pelo correio,21.25,204.55
6551-GNYDG,nao,feminino,0,sim,sim,14.0,sim,nao,fibra otica,nao,nao,nao,nao,nao,sim,mes a mes,sim,transferencia bancaria (automatica),80.9,1152.8
6551-VLJMV,nao,masculino,0,sim,nao,34.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cartao de credito (automatico),20.05,679.0
6551-ZCOTS,nao,masculino,1,nao,nao,33.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,sim,transferencia bancaria (automatica),24.9,847.8
6556-DBKZF,nao,feminino,0,sim,sim,71.0,sim,nao,fibra otica,nao,nao,sim,nao,nao,nao,dois anos,nao,cheque eletronico,76.05,5436.45
6557-BZXLQ,nao,masculino,1,nao,nao,16.0,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mes a mes,nao,cheque eletronico,69.65,1043.3
6559-ILWKJ,sim,masculino,0,sim,nao,71.0,nao,sem servico de telefone,DSL,nao,sim,nao,nao,sim,sim,dois anos,nao,cheque eletronico,49.35,3515.25
6559-PDZLR,nao,masculino,0,nao,nao,26.0,sim,nao,fibra otica,nao,nao,sim,sim,sim,sim,mes a mes,sim,cheque eletronico,98.65,2537.0
6559-RAKOZ,nao,masculino,0,sim,sim,49.0,sim,sim,fibra otica,nao,nao,nao,sim,sim,sim,um ano,sim,cheque eletronico,97.95,4917.9
6563-VNPMN,nao,feminino,1,nao,nao,45.0,sim,nao,fibra otica,sim,sim,nao,sim,nao,nao,mes a mes,sim,transferencia bancaria (automatica),85.7,3778.1
6563-VRERX,nao,masculino,0,sim,sim,33.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,nao,cheque pelo correio,20.6,690.25
6567-HOOPW,sim,feminino,1,nao,nao,1.0,sim,nao,fibra otica,nao,nao,nao,nao,sim,nao,mes a mes,sim,cheque eletronico,79.2,79.2
6568-POCUI,nao,feminino,0,sim,nao,45.0,sim,nao,fibra otica,nao,nao,nao,sim,sim,sim,dois anos,sim,cartao de credito (automatico),95.2,4285.8
6569-KTMDU,nao,feminino,0,nao,nao,1.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,cheque pelo correio,19.1,19.1
6572-ADKRS,nao,feminino,0,nao,nao,46.0,sim,nao,fibra otica,nao,nao,sim,nao,nao,nao,mes a mes,sim,cartao de credito (automatico),74.8,3548.3
6574-MCOEH,nao,feminino,0,sim,sim,33.0,sim,sim,DSL,nao,nao,sim,sim,sim,sim,um ano,sim,cheque eletronico,79.15,2531.4
6575-SUVOI,nao,feminino,1,sim,nao,25.0,sim,sim,DSL,sim,nao,nao,sim,sim,nao,mes a mes,sim,cartao de credito (automatico),69.5,1752.65
6576-FBXOJ,nao,masculino,0,sim,nao,17.0,nao,sem servico de telefone,DSL,nao,nao,sim,sim,sim,sim,um ano,nao,cheque eletronico,54.6,934.8
6578-KRMAW,nao,masculino,0,nao,nao,32.0,sim,nao,fibra otica,sim,sim,sim,nao,nao,sim,mes a mes,sim,cartao de credito (automatico),93.4,2979.3
6579-JPICP,nao,masculino,0,nao,nao,1.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,cheque pelo correio,20.4,20.4
6581-NQCBA,sim,feminino,0,sim,nao,16.0,nao,sem servico de telefone,DSL,nao,nao,nao,sim,sim,sim,mes a mes,sim,cheque eletronico,49.95,810.2
6582-OIVSP,nao,feminino,0,nao,nao,1.0,sim,nao,DSL,nao,nao,nao,nao,nao,nao,mes a mes,nao,cheque pelo correio,45.3,45.3
6582-PLFUU,nao,masculino,0,sim,sim,51.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cartao de credito (automatico),19.55,1086.75
6583-KQJLK,nao,feminino,1,sim,nao,15.0,sim,nao,fibra otica,nao,sim,nao,nao,sim,sim,mes a mes,sim,cheque eletronico,94.65,1285.05
6583-QGCSI,sim,feminino,1,sim,nao,50.0,sim,sim,fibra otica,nao,sim,nao,nao,sim,nao,mes a mes,sim,cheque eletronico,88.05,4367.35
6583-SZVGP,nao,masculino,0,nao,nao,48.0,sim,sim,fibra otica,nao,sim,sim,nao,sim,sim,dois anos,sim,transferencia bancaria (automatica),108.1,5067.45
6584-VQMYT,nao,masculino,0,nao,sim,27.0,sim,nao,DSL,sim,sim,nao,nao,nao,nao,um ano,nao,cheque pelo correio,56.2,1567.55
6585-WCEWR,nao,masculino,0,sim,sim,72.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cheque eletronico,20.35,1354.4
6586-MYGKD,nao,masculino,0,sim,nao,70.0,sim,sim,DSL,sim,nao,nao,sim,sim,sim,dois anos,sim,cartao de credito (automatico),76.95,5289.8
6586-PSJOX,nao,masculino,0,nao,sim,15.0,sim,nao,DSL,nao,nao,sim,sim,nao,nao,um ano,nao,cartao de credito (automatico),55.2,864.55
6591-QGOYB,nao,masculino,0,nao,nao,17.0,sim,sim,fibra otica,sim,sim,sim,sim,sim,nao,mes a mes,sim,transferencia bancaria (automatica),106.65,1672.1
6595-COKXZ,sim,feminino,0,nao,nao,1.0,sim,nao,DSL,nao,nao,nao,nao,nao,nao,mes a mes,sim,cheque pelo correio,44.45,44.45
6595-YGXIT,sim,masculino,1,nao,nao,25.0,sim,sim,fibra otica,nao,sim,nao,nao,sim,nao,mes a mes,sim,cheque eletronico,88.95,2291.2
6598-KELSS,nao,masculino,0,nao,sim,50.0,nao,sem servico de telefone,DSL,sim,sim,nao,nao,sim,nao,um ano,sim,transferencia bancaria (automatica),43.05,2208.05
6598-RFFVI,sim,masculino,0,nao,nao,2.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,um ano,nao,cartao de credito (automatico),19.3,28.3
6599-CEBNN,sim,feminino,0,nao,nao,34.0,sim,nao,fibra otica,nao,sim,nao,nao,nao,nao,mes a mes,sim,cartao de credito (automatico),73.95,2524.45
6599-GZWCM,nao,feminino,0,nao,nao,13.0,sim,nao,fibra otica,nao,sim,nao,nao,nao,nao,um ano,sim,cheque pelo correio,74.65,966.25
6599-RCLCJ,sim,masculino,0,sim,nao,47.0,sim,sim,fibra otica,nao,sim,sim,sim,sim,sim,mes a mes,sim,cheque eletronico,109.55,5124.55
6599-SFQVE,nao,feminino,0,nao,nao,6.0,sim,nao,DSL,nao,nao,nao,nao,nao,sim,mes a mes,sim,cheque eletronico,55.0,340.4
6603-QWSPR,nao,feminino,0,nao,nao,46.0,sim,nao,fibra otica,nao,sim,sim,sim,sim,sim,dois anos,sim,transferencia bancaria (automatica),104.4,4904.2
6603-YRDCJ,nao,masculino,0,sim,nao,33.0,sim,nao,DSL,sim,sim,nao,sim,nao,nao,dois anos,sim,cheque pelo correio,61.05,2018.4
6608-QQLVK,sim,masculino,0,nao,nao,1.0,sim,nao,DSL,nao,nao,sim,nao,nao,nao,mes a mes,sim,cheque eletronico,50.5,50.5
6609-MXJHJ,nao,feminino,0,sim,sim,30.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,sim,cheque pelo correio,25.1,789.55
6614-FHDBO,nao,masculino,0,nao,nao,72.0,sim,sim,fibra otica,nao,sim,sim,sim,sim,sim,dois anos,nao,transferencia bancaria (automatica),109.2,7878.3
6614-VBEGU,nao,feminino,0,sim,nao,24.0,sim,nao,DSL,nao,sim,nao,nao,sim,sim,mes a mes,sim,transferencia bancaria (automatica),69.45,1614.05
6614-YOLAC,nao,feminino,0,sim,sim,71.0,nao,sem servico de telefone,DSL,sim,sim,nao,sim,sim,sim,dois anos,nao,cheque pelo correio,58.65,4145.25
6614-YWYSC,nao,masculino,1,sim,nao,61.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,transferencia bancaria (automatica),25.0,1501.75
6615-NGGZJ,sim,masculino,0,nao,nao,14.0,sim,sim,fibra otica,nao,sim,nao,nao,sim,sim,mes a mes,sim,cheque eletronico,100.55,1415.55
6615-ZGEDR,sim,masculino,0,nao,nao,1.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,cheque pelo correio,19.7,19.7
6616-AALSR,nao,feminino,0,sim,sim,65.0,sim,sim,fibra otica,sim,nao,sim,nao,sim,sim,dois anos,sim,cartao de credito (automatico),104.3,6725.3
6617-WLBQC,nao,feminino,0,sim,sim,23.0,sim,sim,fibra otica,sim,nao,nao,nao,nao,nao,um ano,nao,cartao de credito (automatico),81.85,1810.85
6618-RYATB,sim,feminino,0,nao,nao,1.0,sim,sim,fibra otica,nao,nao,sim,nao,nao,nao,mes a mes,sim,cheque pelo correio,79.55,79.55
6619-RPLQZ,nao,feminino,0,sim,sim,45.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cheque pelo correio,20.85,892.15
6620-HVDUJ,nao,masculino,0,nao,nao,24.0,sim,nao,DSL,sim,sim,nao,sim,nao,nao,mes a mes,nao,transferencia bancaria (automatica),60.45,1440.75
6620-JDYNW,nao,feminino,0,nao,nao,18.0,sim,sim,DSL,sim,nao,sim,nao,nao,nao,mes a mes,sim,cheque pelo correio,60.6,1156.35
6621-NRZAK,nao,feminino,0,sim,sim,63.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cartao de credito (automatico),20.0,1209.25
6621-YOBKI,nao,masculino,0,nao,nao,5.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,cheque pelo correio,20.35,92.75
6624-JDRDS,nao,feminino,0,nao,nao,6.0,nao,sem servico de telefone,DSL,sim,nao,nao,nao,nao,nao,mes a mes,nao,transferencia bancaria (automatica),29.45,161.45
6625-FLENO,nao,masculino,0,sim,nao,58.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cheque pelo correio,20.75,1185.95
6625-IUTTT,nao,masculino,0,nao,nao,67.0,sim,nao,DSL,sim,nao,sim,nao,nao,sim,dois anos,nao,transferencia bancaria (automatica),65.55,4361.55
6625-UTXEW,nao,feminino,0,sim,nao,12.0,sim,nao,DSL,nao,sim,nao,nao,nao,nao,mes a mes,sim,cheque eletronico,51.25,612.1
6627-CFOSN,nao,feminino,0,nao,nao,59.0,sim,sim,fibra otica,sim,sim,sim,nao,nao,sim,mes a mes,sim,transferencia bancaria (automatica),99.45,5623.7
6629-CZTTH,sim,masculino,0,nao,nao,1.0,sim,nao,DSL,nao,nao,nao,nao,nao,sim,mes a mes,sim,cheque pelo correio,55.7,55.7
6629-LADHQ,nao,feminino,0,nao,nao,2.0,sim,nao,DSL,sim,nao,nao,nao,nao,nao,mes a mes,nao,cheque pelo correio,50.95,123.05
6630-UJZMY,nao,feminino,1,sim,nao,4.0,sim,sim,fibra otica,nao,nao,nao,nao,sim,nao,mes a mes,sim,cheque eletronico,83.25,308.05
6631-HMANX,nao,masculino,0,sim,nao,72.0,sim,sim,DSL,nao,sim,sim,sim,sim,sim,dois anos,sim,cartao de credito (automatico),85.45,6227.5
6633-MPWBS,sim,masculino,0,nao,nao,5.0,sim,nao,DSL,nao,nao,nao,sim,nao,nao,mes a mes,sim,cheque eletronico,49.2,216.9
6633-SYEUS,nao,feminino,0,nao,nao,23.0,sim,nao,fibra otica,nao,sim,sim,sim,nao,nao,mes a mes,nao,transferencia bancaria (automatica),83.2,2032.3
6635-CPNUN,nao,masculino,0,sim,nao,28.0,sim,sim,fibra otica,nao,sim,sim,nao,sim,nao,mes a mes,nao,cartao de credito (automatico),96.6,2684.35
6635-MYYYZ,sim,feminino,0,nao,nao,30.0,sim,nao,DSL,sim,sim,sim,sim,sim,sim,um ano,nao,transferencia bancaria (automatica),85.35,2530.4
6637-KYRCV,nao,feminino,0,sim,sim,5.0,nao,sem servico de telefone,DSL,nao,sim,nao,nao,nao,nao,,,,,
6641-XRPSU,sim,feminino,0,nao,nao,34.0,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,mes a mes,sim,cartao de credito (automatico),70.0,2416.1
6645-MXQJT,nao,masculino,0,sim,sim,2.0,sim,nao,fibra otica,sim,nao,nao,nao,sim,sim,mes a mes,nao,cheque eletronico,97.1,184.15
6646-JPPHA,nao,feminino,1,nao,nao,14.0,sim,nao,fibra otica,sim,sim,nao,nao,nao,nao,mes a mes,nao,cheque eletronico,78.85,1043.8
6646-QVXLR,sim,masculino,1,sim,nao,62.0,sim,sim,fibra otica,nao,sim,sim,nao,sim,sim,,sim,cheque eletronico,,
6646-VRFOL,sim,masculino,1,sim,nao,53.0,sim,sim,fibra otica,nao,sim,sim,nao,sim,sim,mes a mes,sim,cheque eletronico,103.85,5485.5
6647-ZEDXT,nao,feminino,0,nao,nao,30.0,sim,sim,fibra otica,nao,sim,sim,sim,sim,sim,,nao,,110.45,3327.05
6648-INWPS,nao,masculino,0,sim,sim,16.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,cheque eletronico,20.15,341.35
6650-BWFRT,nao,feminino,0,sim,nao,72.0,sim,sim,fibra otica,sim,sim,sim,sim,sim,sim,dois anos,sim,cartao de credito (automatico),117.15,8529.5
6650-VJONK,nao,masculino,0,nao,nao,1.0,sim,nao,DSL,nao,nao,nao,nao,nao,nao,,sim,transferencia bancaria (automatica),,
6651-AZVTJ,sim,masculino,0,sim,sim,49.0,sim,sim,fibra otica,nao,nao,sim,nao,sim,sim,mes a mes,sim,cheque eletronico,99.8,4872.45
6651-RLGGM,nao,masculino,0,sim,sim,67.0,sim,sim,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,dois anos,nao,cheque pelo correio,26.3,1688.9
6652-YFFJO,nao,feminino,0,nao,nao,11.0,sim,nao,DSL,nao,nao,nao,nao,sim,sim,mes a mes,sim,cheque eletronico,64.9,716.1
6653-CBBOM,sim,feminino,0,nao,nao,1.0,sim,nao,fibra otica,nao,nao,nao,nao,nao,nao,,sim,,70.3,70.3
6654-QGBZZ,nao,feminino,0,nao,nao,1.0,sim,nao,nao,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,sem servico de internet,mes a mes,nao,cheque pelo correio,19.9,19.9
6655-LHBYW,nao,masculino,0,nao,nao,50.0,sim,sim,fibra otica,sim,sim,sim,sim,sim,sim,um ano,nao,cartao de credito (automatico),114.35,5791.1
6656-GULJQ,nao,masculino,0,sim,sim,72.0,sim,sim,DSL,sim,nao,sim,sim,sim,sim,,,cartao de credito (automatico),83.55,
6656-JWRQX,nao,feminino,0,nao,nao,1.0,nao,sem servico de telefone,DSL,nao,nao,nao,sim,nao,nao,mes a mes,nao,cheque pelo correio,30.55,30.55
6661-EIPZC,nao,feminino,0,sim,sim,48.0,nao,sem servico de telefone,DSL,nao,nao,nao,sim,nao,nao,mes a mes,sim,cartao de credito (automatico),29.5,1423.05
6661-HBGWL,sim,feminino,1,nao,nao,42.0,sim,sim,fibra otica,nao,sim,sim,nao,sim,sim,,sim,,104.75,
6663-JOCQO,nao,masculino,0,sim,sim,31.0,sim,sim,DSL,sim,sim,nao,sim,nao,sim,um ano,sim,transferencia bancaria (automatica),75.25,2344.5
